n_orders_in_system,n_express_orders_pct,avg_due_date_tightness,fraction_already_late,zone_utilization_avg,zone_utilization_std,bottleneck_zone,avg_remaining_proc_time,std_remaining_proc_time,throughput_last_30min,breakdown_flag,n_broken_stations,lunch_break_flag,surge_multiplier,batch_pending_flag,avg_priority_weight,max_tardiness_so_far,sla_breach_rate_current,disruption_intensity,queue_imbalance,job_mix_entropy,time_pressure_ratio,pct_type_A,pct_type_B,pct_type_C,pct_type_D,pct_type_E,count_type_A,count_type_B,count_type_C,count_type_D,count_type_E,label
554.0,0.2797833979129791,66.06385803222656,0.3289225101470947,0.6376025676727295,0.25431445240974426,0.9860310554504395,19.255645751953125,8.19267749786377,0.0,1.0,1.0,0.0,0.862500011920929,0.0,2.0085065364837646,80.26451110839844,0.3471337556838989,0.13437500596046448,1.7872273921966553,2.00850510597229,0.4158790111541748,0.4139886498451233,0.07372400909662247,0.0775047242641449,0.1417769342660904,0.29300567507743835,219.0,39.0,41.0,75.0,155.0,4
572.0,0.27097901701927185,62.88316345214844,0.3553113639354706,0.642892062664032,0.25348934531211853,0.9869363903999329,19.552106857299805,8.219504356384277,0.0,1.0,2.0,0.0,0.949999988079071,0.0,1.9952380657196045,92.15205383300781,0.3709198832511902,0.21250000596046448,1.814673662185669,2.0162620544433594,0.430402934551239,0.4175824224948883,0.07692307978868484,0.07875458151102066,0.1428571492433548,0.2838827967643738,228.0,42.0,43.0,78.0,155.0,4
601.0,0.2728785276412964,58.45989227294922,0.37172773480415344,0.6474090218544006,0.2546548843383789,0.9952723979949951,19.47393798828125,8.2984619140625,0.0,1.0,1.0,1.0,1.0125000476837158,0.0,1.9968585968017578,93.61769104003906,0.3881019949913025,0.3531250059604645,1.7987178564071655,2.0179121494293213,0.43455496430397034,0.41361257433891296,0.08027923107147217,0.07329843193292618,0.14659686386585236,0.2862129211425781,237.0,46.0,42.0,84.0,164.0,4
639.0,0.27699530124664307,55.30171203613281,0.38287559151649475,0.646961510181427,0.25936171412467957,0.991047739982605,19.404151916503906,8.299513816833496,0.0,1.0,1.0,1.0,1.0750000476837158,0.0,2.0006461143493652,100.10784149169922,0.4228723347187042,0.3687500059604645,1.8025133609771729,2.0147173404693604,0.43134087324142456,0.4168013036251068,0.08077544718980789,0.07431340962648392,0.14216478168964386,0.2859450578689575,258.0,50.0,46.0,88.0,177.0,4
683.0,0.2796486020088196,50.707279205322266,0.3812405467033386,0.6448149681091309,0.25913572311401367,0.9911742210388184,19.265430450439453,8.175095558166504,0.0,1.0,1.0,1.0,1.1375000476837158,0.0,2.014523506164551,104.7278823852539,0.4413265287876129,0.3843750059604645,1.801194190979004,1.997531533241272,0.4311648905277252,0.4251134693622589,0.07564296573400497,0.07866868376731873,0.13161875307559967,0.2889561355113983,281.0,50.0,52.0,87.0,191.0,4
726.0,0.27548208832740784,47.61001968383789,0.3806818127632141,0.6456332802772522,0.2590205669403076,0.9808343052864075,19.288909912109375,8.157411575317383,0.0,1.0,2.0,1.0,1.2000000476837158,0.0,2.0076704025268555,116.01909637451172,0.45208844542503357,0.5,1.7972158193588257,2.000328779220581,0.4204545319080353,0.4275568127632141,0.07670454680919647,0.07954545319080353,0.13210226595401764,0.28409090638160706,301.0,54.0,56.0,93.0,200.0,4
763.0,0.2726081311702728,43.2801513671875,0.37618404626846313,0.6465879082679749,0.25551021099090576,0.9717234969139099,19.266923904418945,8.075944900512695,0.0,1.0,2.0,0.0,1.2625000476837158,0.0,2.011772632598877,126.55101013183594,0.477751761674881,0.265625,1.8118139505386353,1.9920052289962769,0.42489850521087646,0.4343707859516144,0.0798376202583313,0.0771312564611435,0.12719891965389252,0.2814614474773407,321.0,59.0,57.0,94.0,208.0,4
792.0,0.2664141356945038,42.27326202392578,0.37272727489471436,0.6459181904792786,0.2527860999107361,0.9575285911560059,19.466012954711914,8.120824813842773,0.0,1.0,1.0,0.0,1.3250000476837158,0.0,1.9925974607467651,136.0419921875,0.5044247508049011,0.18125000596046448,1.844519853591919,2.010307788848877,0.4376623332500458,0.4311688244342804,0.07922077924013138,0.08441558480262756,0.13116882741451263,0.27402597665786743,332.0,61.0,65.0,101.0,211.0,4
832.0,0.2740384638309479,37.594459533691406,0.38793104887008667,0.643707275390625,0.2541049122810364,0.9535143971443176,19.36328125,8.044156074523926,0.0,0.0,0.0,0.0,1.3875000476837158,0.0,2.0089900493621826,145.42372131347656,0.5232067704200745,0.09687499701976776,1.8380128145217896,1.9938266277313232,0.44704434275627136,0.43472906947135925,0.07512315362691879,0.08497536927461624,0.12438423931598663,0.2807881832122803,353.0,61.0,69.0,101.0,228.0,4
872.0,0.27293577790260315,34.39051055908203,0.40047115087509155,0.6475051641464233,0.2552279531955719,0.9591430425643921,19.375642776489258,8.060881614685059,0.0,0.0,0.0,0.0,1.4500000476837158,0.0,2.00612473487854,160.95068359375,0.5346938967704773,0.11249999701976776,1.8398851156234741,1.995322346687317,0.45111897587776184,0.4334511160850525,0.07538280636072159,0.08244994282722473,0.12838633358478546,0.28032979369163513,368.0,64.0,70.0,109.0,238.0,4
919.0,0.2709466814994812,30.56976318359375,0.413600891828537,0.6474108695983887,0.254963755607605,0.9596987366676331,19.39629364013672,8.041604042053223,0.0,0.0,0.0,0.0,1.5,0.0,2.0027871131896973,171.47068786621094,0.5465346574783325,0.125,1.8355050086975098,1.9942797422409058,0.4648829400539398,0.43589743971824646,0.07469341903924942,0.08361203968524933,0.12820513546466827,0.2775919735431671,391.0,67.0,75.0,115.0,249.0,4
963.0,0.26998960971832275,27.36186981201172,0.41063830256462097,0.6490448713302612,0.25525957345962524,0.957656979560852,19.336381912231445,8.03249740600586,0.0,0.0,0.0,0.0,1.5499999523162842,0.0,2.0027658939361572,182.75439453125,0.5591602921485901,0.13750000298023224,1.8408080339431763,1.9891806840896606,0.47340425848960876,0.4382978677749634,0.07446808367967606,0.08085106313228607,0.12978723645210266,0.27659574151039124,412.0,70.0,76.0,122.0,260.0,4
1029.0,0.2808552086353302,24.872337341308594,0.4213147461414337,0.6502926349639893,0.2555693984031677,0.962385892868042,19.17658805847168,8.05278491973877,0.0,0.0,0.0,0.0,1.600000023841858,0.0,2.023007869720459,191.49827575683594,0.5716911554336548,0.15000000596046448,1.8293187618255615,1.972952127456665,0.4840637445449829,0.4372510015964508,0.07071713358163834,0.07768924534320831,0.12649402022361755,0.2878485918045044,439.0,71.0,78.0,127.0,289.0,4
1070.0,0.279439240694046,21.529653549194336,0.4469914138317108,0.6526383757591248,0.25560081005096436,0.9631965160369873,19.206937789916992,8.092925071716309,0.0,0.0,0.0,0.0,1.649999976158142,0.0,2.017000913619995,205.6551055908203,0.5823009014129639,0.16249999403953552,1.8358728885650635,1.9739935398101807,0.5004775524139404,0.43744030594825745,0.06876790523529053,0.0783190056681633,0.1298949420452118,0.28557783365249634,458.0,72.0,82.0,136.0,299.0,4
1125.0,0.2808888852596283,19.678770065307617,0.44313010573387146,0.6553484201431274,0.2552131414413452,0.9657948613166809,19.244205474853516,8.080648422241211,0.0,0.0,0.0,0.0,1.6124999523162842,0.0,2.0192902088165283,216.26353454589844,0.5955631136894226,0.15312500298023224,1.840832233428955,1.9708845615386963,0.5013648867607117,0.43676069378852844,0.06733393669128418,0.07734303921461105,0.1310282051563263,0.28753411769866943,480.0,74.0,85.0,144.0,316.0,4
1182.0,0.2851099967956543,15.382485389709473,0.4590163826942444,0.6556349396705627,0.25525549054145813,0.9639259576797485,19.16038703918457,8.098875999450684,0.0,0.0,0.0,0.0,1.5750000476837158,0.0,2.0223467350006104,225.62344360351562,0.6019900441169739,0.14374999701976776,1.825217366218567,1.970684289932251,0.5211389064788818,0.4339948296546936,0.06643658131361008,0.07679033279418945,0.132010355591774,0.2907679080963135,503.0,77.0,89.0,153.0,337.0,4
1235.0,0.2890688180923462,11.605618476867676,0.4855729639530182,0.6555381417274475,0.2554924488067627,0.9693984985351562,19.18476676940918,8.229911804199219,0.0,1.0,3.0,0.0,1.537500023841858,0.0,2.0192086696624756,235.2113800048828,0.6129032373428345,0.43437498807907104,1.8089631795883179,1.9785059690475464,0.5490519404411316,0.4262160062789917,0.0634789764881134,0.07914262264966965,0.13685078918933868,0.29431161284446716,517.0,77.0,96.0,166.0,357.0,4
1287.0,0.2898212969303131,8.402094841003418,0.49247822165489197,0.6557125449180603,0.25602206587791443,0.9681897759437561,19.247766494750977,8.26899242401123,0.0,1.0,1.0,0.0,1.5,0.0,2.022407054901123,251.845458984375,0.6273291707038879,0.22499999403953552,1.818860411643982,1.9741604328155518,0.5471100807189941,0.4275534451007843,0.06254948675632477,0.07917656004428864,0.13539192080497742,0.2953285872936249,540.0,79.0,100.0,171.0,373.0,4
1342.0,0.2928465008735657,3.214886426925659,0.5037935972213745,0.6558814644813538,0.2573055624961853,0.9673745036125183,19.22498321533203,8.2860689163208,0.0,0.0,0.0,0.0,1.4500000476837158,0.0,2.0292110443115234,259.8140563964844,0.6380090713500977,0.11249999701976776,1.8147765398025513,1.9744908809661865,0.563732922077179,0.42640364170074463,0.06600910425186157,0.07663126289844513,0.13277693092823029,0.2981790602207184,562.0,87.0,101.0,175.0,393.0,4
1392.0,0.29669541120529175,-2.6492748260498047,0.5244347453117371,0.6552712917327881,0.25708574056625366,0.9676312208175659,19.11920928955078,8.264033317565918,0.0,0.0,0.0,0.0,1.399999976158142,0.0,2.038803815841675,272.18896484375,0.6491228342056274,0.10000000149011612,1.8044531345367432,1.9577277898788452,0.5791392922401428,0.4310722053050995,0.06272793561220169,0.07439824938774109,0.13056163489818573,0.3012399673461914,591.0,86.0,102.0,179.0,413.0,4
1425.0,0.2961403429508209,-8.925749778747559,0.5417559146881104,0.6558639407157898,0.2570551037788391,0.9660304188728333,19.083200454711914,8.294501304626465,0.0,1.0,1.0,0.0,1.350000023841858,0.0,2.04032826423645,285.2519226074219,0.6586059927940369,0.1875,1.8057653903961182,1.9485816955566406,0.6017130613327026,0.4339757263660431,0.06067094951868057,0.07209136337041855,0.13204853236675262,0.30121341347694397,608.0,85.0,101.0,185.0,422.0,4
26.0,0.03846153989434242,162.6824951171875,0.0,0.36834412813186646,0.3464769423007965,1.0,19.34593391418457,5.555615425109863,0.0,0.0,0.0,0.0,0.6499999761581421,0.0,1.7300000190734863,0.0,0.0,0.08749999850988388,2.107130765914917,1.9609640836715698,0.0,0.5,0.10000000149011612,0.20000000298023224,0.10000000149011612,0.10000000149011612,5.0,1.0,2.0,1.0,1.0,4
41.0,0.024390242993831635,189.80503845214844,0.0,0.4929893910884857,0.2770351767539978,1.0,21.21017837524414,5.7739057540893555,0.0,0.0,0.0,0.0,0.75,0.0,1.4470587968826294,0.0,0.0,0.0625,2.298638105392456,2.116299629211426,0.0,0.23529411852359772,0.23529411852359772,0.3529411852359772,0.11764705926179886,0.05882352963089943,4.0,4.0,6.0,2.0,1.0,1
46.0,0.0,148.43069458007812,0.0,0.5584824085235596,0.2558729648590088,1.0,18.244003295898438,4.8697190284729,0.0,0.0,0.0,0.0,0.8500000238418579,0.0,1.6846153736114502,0.0,0.0,0.03750000149011612,2.0103282928466797,1.4846843481063843,0.0,0.6153846383094788,0.1538461595773697,0.19230769574642181,0.03846153989434242,0.0,16.0,4.0,5.0,1.0,0.0,1
86.0,0.12790697813034058,135.51942443847656,0.0,0.5900582671165466,0.24751031398773193,0.9923415184020996,17.229583740234375,5.746947765350342,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.896721363067627,0.0,0.0,0.012500000186264515,1.8207056522369385,1.9231511354446411,0.0,0.5081967115402222,0.08196721225976944,0.16393442451953888,0.06557376682758331,0.1803278625011444,31.0,5.0,10.0,4.0,11.0,4
111.0,0.13513512909412384,130.64073181152344,0.0,0.6054964065551758,0.24199780821800232,1.0,17.381834030151367,6.864718437194824,0.0,1.0,1.0,0.0,0.9750000238418579,0.0,1.90666663646698,0.0,0.0,0.10625000298023224,1.8123036623001099,1.8365533351898193,0.0,0.5555555820465088,0.06666667014360428,0.13333334028720856,0.07777778059244156,0.1666666716337204,50.0,6.0,12.0,7.0,15.0,4
132.0,0.15909090638160706,124.9974365234375,0.0,0.6290010213851929,0.24094536900520325,1.0,17.12517547607422,6.543442249298096,0.0,0.0,0.0,0.0,1.0,0.0,1.9236363172531128,0.0,0.0,0.0,1.8184545040130615,1.9238933324813843,0.0,0.5090909004211426,0.09090909361839294,0.145454540848732,0.06363636255264282,0.19090908765792847,56.0,10.0,16.0,7.0,21.0,3
153.0,0.12418300658464432,123.80902099609375,0.0,0.6321155428886414,0.24517767131328583,1.0,17.810977935791016,6.543170928955078,0.0,0.0,0.0,0.0,1.024999976158142,0.0,1.8625954389572144,0.0,0.0,0.0062500000931322575,1.8906502723693848,1.9086799621582031,0.0,0.5343511700630188,0.10687022656202316,0.13740457594394684,0.07633587718009949,0.1450381726026535,70.0,14.0,18.0,10.0,19.0,1
169.0,0.17159762978553772,113.32953643798828,0.0,0.6341074705123901,0.24953679740428925,1.0,17.35073471069336,6.898190498352051,0.0,0.0,0.0,0.0,1.0499999523162842,0.0,1.951748251914978,0.0,0.0,0.012500000186264515,1.824933648109436,1.9143494367599487,0.0,0.5174825191497803,0.09090909361839294,0.10489510744810104,0.0839160829782486,0.20279720425605774,74.0,13.0,15.0,12.0,29.0,1
188.0,0.19680851697921753,110.66329956054688,0.0,0.6445398330688477,0.2508327066898346,1.0,16.866926193237305,6.841315746307373,0.0,0.0,0.0,0.0,1.0750000476837158,0.0,1.9450616836547852,0.0,0.0,0.01875000074505806,1.7589452266693115,1.987178087234497,0.0,0.46296295523643494,0.08024691045284271,0.15432098507881165,0.07407407462596893,0.22839505970478058,75.0,13.0,25.0,12.0,37.0,1
222.0,0.19369369745254517,106.85301208496094,0.0,0.6448525786399841,0.25143569707870483,1.0,16.842544555664062,6.365789890289307,0.0,0.0,0.0,0.0,1.100000023841858,0.0,1.9492385387420654,0.0,0.0,0.02500000037252903,1.8057301044464111,1.9114844799041748,0.0,0.48730963468551636,0.0710659921169281,0.17258882522583008,0.05076142027974129,0.21827411651611328,96.0,14.0,34.0,10.0,43.0,1
241.0,0.19917012751102448,103.06603240966797,0.0,0.651221752166748,0.2503117620944977,1.0,16.992664337158203,6.494039058685303,0.0,0.0,0.0,0.0,1.125,0.0,1.952488660812378,0.0,0.0,0.03125,1.7889219522476196,1.915959119796753,0.0,0.4977375566959381,0.06787330657243729,0.1493212729692459,0.06787330657243729,0.2171945720911026,110.0,15.0,33.0,15.0,48.0,3
262.0,0.21755725145339966,99.73979187011719,0.0,0.6526878476142883,0.2514996826648712,1.0,16.710554122924805,6.725201606750488,0.0,1.0,1.0,0.0,1.149999976158142,0.0,1.958649754524231,0.0,0.0,0.13750000298023224,1.7409294843673706,1.9596813917160034,0.004219409078359604,0.4641350209712982,0.05907173082232475,0.15611813962459564,0.08016877621412277,0.2405063360929489,110.0,14.0,37.0,19.0,57.0,3
280.0,0.23571428656578064,90.75650787353516,0.0,0.6562638878822327,0.2550733983516693,1.0,16.41141700744629,6.837953567504883,0.0,1.0,1.0,0.0,1.0125000476837158,0.0,1.991439700126648,0.0,0.0,0.10312499850988388,1.6870789527893066,1.9404823780059814,0.046692606061697006,0.4591439664363861,0.06225680932402611,0.1595330685377121,0.06225680932402611,0.2568093240261078,118.0,16.0,41.0,16.0,66.0,3
293.0,0.23549488186836243,85.3332290649414,0.03272727131843567,0.6542366743087769,0.2555655539035797,1.0,16.451095581054688,6.6865315437316895,0.0,0.0,0.0,0.0,0.875,0.0,1.9919999837875366,9.118656158447266,0.034364260733127594,0.03125,1.6982674598693848,1.8949134349822998,0.11999999731779099,0.4763636291027069,0.05090909078717232,0.16363635659217834,0.05818181857466698,0.25090909004211426,131.0,14.0,45.0,16.0,69.0,1
299.0,0.22408026456832886,80.54393005371094,0.08088235557079315,0.6575851440429688,0.25656890869140625,1.0,16.50810432434082,6.829573154449463,0.0,1.0,1.0,0.0,0.737500011920929,0.0,1.9716911315917969,19.008726119995117,0.07166124135255814,0.16562500596046448,1.683357834815979,1.9429397583007812,0.14338235557079315,0.46691176295280457,0.05514705926179886,0.15441176295280457,0.07720588147640228,0.24632352590560913,127.0,15.0,42.0,21.0,67.0,3
308.0,0.2110389620065689,80.99954223632812,0.0798611119389534,0.6583415269851685,0.25702303647994995,0.9995350241661072,16.84392738342285,6.735694408416748,0.0,1.0,1.0,0.0,0.6000000238418579,0.0,1.931249976158142,28.100048065185547,0.14792899787425995,0.20000000298023224,1.7217180728912354,1.9738372564315796,0.1736111044883728,0.4652777910232544,0.0625,0.1631944477558136,0.0833333358168602,0.2256944477558136,134.0,18.0,47.0,24.0,65.0,1
315.0,0.20952381193637848,74.26371002197266,0.12286689132452011,0.6624937653541565,0.2574096620082855,1.0,16.748075485229492,6.711181163787842,0.0,0.0,0.0,0.0,0.6875,0.0,1.9375426769256592,39.963157653808594,0.19220055639743805,0.078125,1.7038580179214478,1.9522501230239868,0.255972683429718,0.4744027256965637,0.05802047625184059,0.16040955483913422,0.08191126585006714,0.22525596618652344,139.0,17.0,47.0,24.0,66.0,3
325.0,0.190769225358963,70.50556945800781,0.2026578038930893,0.6625709533691406,0.2549280822277069,1.0,16.814298629760742,6.677219867706299,0.0,0.0,0.0,0.0,0.7749999761581421,0.0,1.9136213064193726,53.57088088989258,0.22281166911125183,0.05624999850988388,1.7255258560180664,1.9419656991958618,0.3056478500366211,0.4883720874786377,0.05980066582560539,0.1627907007932663,0.0830564796924591,0.2059800624847412,147.0,18.0,49.0,25.0,62.0,1
337.0,0.18397626280784607,72.83157348632812,0.24126984179019928,0.6630875468254089,0.25692906975746155,0.999405562877655,17.15776824951172,6.864067077636719,0.0,0.0,0.0,0.0,0.862500011920929,0.0,1.8749206066131592,61.28057861328125,0.26616916060447693,0.03437500074505806,1.7440305948257446,1.979719638824463,0.31111112236976624,0.4730158746242523,0.05714285746216774,0.17142857611179352,0.10158730298280716,0.19682539999485016,149.0,18.0,54.0,32.0,62.0,4
362.0,0.19889502227306366,72.52105712890625,0.22418878972530365,0.6643897891044617,0.2568141222000122,0.9971752762794495,17.138736724853516,7.003446578979492,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.8893805742263794,70.48064422607422,0.30188679695129395,0.012500000186264515,1.738839864730835,2.011164903640747,0.31563422083854675,0.45427727699279785,0.06194690242409706,0.16814158856868744,0.1032448410987854,0.21238937973976135,154.0,21.0,57.0,35.0,72.0,1
374.0,0.2032085508108139,68.08106994628906,0.24147726595401764,0.6673815846443176,0.25864940881729126,1.0,17.03961944580078,7.0279221534729,0.0,0.0,0.0,1.0,1.0125000476837158,0.0,1.8934658765792847,76.13531494140625,0.3288590610027313,0.25312501192092896,1.7172632217407227,2.019601821899414,0.30965909361839294,0.4488636255264282,0.06534090638160706,0.17045454680919647,0.09943182021379471,0.21590909361839294,158.0,23.0,60.0,35.0,76.0,4
420.0,0.21190476417541504,68.31814575195312,0.2348484843969345,0.6643403172492981,0.2602607309818268,1.0,16.975170135498047,7.010307312011719,0.0,0.0,0.0,1.0,1.0750000476837158,0.0,1.9040404558181763,77.0451431274414,0.34623655676841736,0.26875001192092896,1.7030315399169922,2.0198025703430176,0.28282827138900757,0.43939393758773804,0.06565656512975693,0.1818181872367859,0.08838383853435516,0.22474747896194458,174.0,26.0,72.0,35.0,89.0,4
441.0,0.21088434755802155,66.73934936523438,0.2350119948387146,0.6680200695991516,0.25763824582099915,1.0,17.12209129333496,6.954456806182861,0.0,0.0,0.0,1.0,1.1375000476837158,0.0,1.900719404220581,86.54835510253906,0.37195122241973877,0.28437501192092896,1.7381293773651123,2.033212184906006,0.28537169098854065,0.4364508390426636,0.07194244861602783,0.17985612154006958,0.08872901648283005,0.22302158176898956,182.0,30.0,75.0,37.0,93.0,4
463.0,0.20950323343276978,66.59288787841797,0.23690204322338104,0.6695695519447327,0.2602510452270508,1.0,17.28121566772461,7.037066459655762,0.0,0.0,0.0,1.0,1.2000000476837158,0.0,1.8920273780822754,93.35631561279297,0.39230769872665405,0.30000001192092896,1.7699170112609863,2.037386417388916,0.2870159447193146,0.4350797235965729,0.06833712756633759,0.1799544394016266,0.09567198157310486,0.2209567129611969,191.0,30.0,79.0,42.0,97.0,4
504.0,0.210317462682724,67.75381469726562,0.23333333432674408,0.6680212616920471,0.2621200382709503,1.0,17.54628562927246,7.129480838775635,0.0,0.0,0.0,0.0,1.2625000476837158,0.0,1.8829166889190674,111.09001922607422,0.41143912076950073,0.06562499701976776,1.788621425628662,2.0513267517089844,0.31458333134651184,0.42916667461395264,0.06666667014360428,0.1770833283662796,0.10625000298023224,0.22083333134651184,206.0,32.0,85.0,51.0,106.0,4
524.0,0.2099236696958542,65.87483978271484,0.2614770531654358,0.6685763001441956,0.261173814535141,1.0,17.70249366760254,7.170154094696045,0.0,0.0,0.0,0.0,1.3250000476837158,0.0,1.864870309829712,120.6293716430664,0.43286219239234924,0.08124999701976776,1.8071612119674683,2.0796849727630615,0.30738523602485657,0.413173645734787,0.06986027956008911,0.185628741979599,0.1117764487862587,0.2195608764886856,207.0,35.0,93.0,56.0,110.0,4
553.0,0.20253165066242218,62.488155364990234,0.260869562625885,0.6693244576454163,0.261183500289917,1.0,17.640871047973633,7.003129959106445,0.0,0.0,0.0,0.0,1.3875000476837158,0.0,1.8676748275756836,129.7416534423828,0.4577702581882477,0.09687499701976776,1.831373691558838,2.0591506958007812,0.31758034229278564,0.4291115403175354,0.07183364778757095,0.1833648383617401,0.1039697527885437,0.21172022819519043,227.0,38.0,97.0,55.0,112.0,4
595.0,0.19831933081150055,64.00336456298828,0.2539404630661011,0.6738799214363098,0.25986388325691223,1.0,17.81681251525879,7.063403606414795,0.0,0.0,0.0,0.0,1.4500000476837158,0.0,1.8576182126998901,138.86801147460938,0.4790322482585907,0.11249999701976776,1.8643577098846436,2.0571038722991943,0.31873905658721924,0.43257442116737366,0.06830122321844101,0.1803852915763855,0.11208406090736389,0.20665499567985535,247.0,39.0,103.0,64.0,118.0,4
632.0,0.2041139304637909,59.584564208984375,0.27512356638908386,0.6745070219039917,0.26131850481033325,1.0,17.69000816345215,7.081225872039795,0.0,0.0,0.0,0.0,1.5,0.0,1.8714991807937622,147.72991943359375,0.49611198902130127,0.125,1.8474266529083252,2.045830249786377,0.3459637463092804,0.4349258542060852,0.0658978596329689,0.17957165837287903,0.10708402097225189,0.21252059936523438,264.0,40.0,109.0,65.0,129.0,4
661.0,0.19515885412693024,55.829307556152344,0.29179811477661133,0.674813449382782,0.26047849655151367,1.0,17.7169189453125,6.990964412689209,0.0,0.0,0.0,0.0,1.5499999523162842,0.0,1.8589905500411987,158.60206604003906,0.509036123752594,0.13750000298023224,1.871178388595581,2.033726215362549,0.34069401025772095,0.44164037704467773,0.06309147924184799,0.18611986935138702,0.10567823052406311,0.20347003638744354,280.0,40.0,118.0,67.0,129.0,4
710.0,0.2126760631799698,51.1437873840332,0.3027656376361847,0.6742632985115051,0.2605353891849518,1.0,17.442188262939453,6.946545124053955,0.0,0.0,0.0,0.0,1.600000023841858,0.0,1.8909752368927002,163.34400939941406,0.5254730582237244,0.15000000596046448,1.8447270393371582,2.025221586227417,0.3653566241264343,0.4395924210548401,0.06259097158908844,0.18049490451812744,0.0975254699587822,0.21979621052742004,302.0,43.0,124.0,67.0,151.0,4
753.0,0.21381142735481262,48.45246124267578,0.3099173605442047,0.6768737435340881,0.2587555944919586,1.0,17.486873626708984,6.924676895141602,0.0,0.0,0.0,0.0,1.649999976158142,0.0,1.8915977478027344,174.51535034179688,0.5360679030418396,0.16249999403953552,1.8526227474212646,2.033648729324341,0.3774104714393616,0.43526169657707214,0.06473828852176666,0.1804407685995102,0.09779614210128784,0.22176308929920197,316.0,47.0,131.0,71.0,161.0,4
784.0,0.20790816843509674,41.42521286010742,0.3478260934352875,0.6762537360191345,0.25920477509498596,1.0,17.440351486206055,6.87290620803833,0.0,0.0,0.0,0.0,1.6124999523162842,0.0,1.8948616981506348,182.60748291015625,0.54758620262146,0.15312500298023224,1.847822666168213,2.0149238109588623,0.39393940567970276,0.4519104063510895,0.06587615609169006,0.16996046900749207,0.09749670326709747,0.21475626528263092,343.0,50.0,129.0,74.0,163.0,4
843.0,0.22064056992530823,38.88878631591797,0.3402439057826996,0.6769592761993408,0.2589135766029358,1.0,17.32921600341797,6.917834758758545,0.0,0.0,0.0,0.0,1.5750000476837158,0.0,1.9076828956604004,192.25360107421875,0.5576407313346863,0.14374999701976776,1.8266061544418335,2.030700206756592,0.4121951162815094,0.4378048777580261,0.06951219588518143,0.17317073047161102,0.09268292784690857,0.22682927548885345,359.0,57.0,142.0,76.0,186.0,4
893.0,0.23180291056632996,34.12942886352539,0.3639494776725769,0.6743990778923035,0.2592155635356903,1.0,17.185531616210938,6.99472713470459,0.0,0.0,0.0,0.0,1.537500023841858,0.0,1.9183696508407593,200.9314422607422,0.56561678647995,0.13437500596046448,1.801783800125122,2.0475993156433105,0.4293915033340454,0.4259471893310547,0.07233065366744995,0.16877152025699615,0.09529276937246323,0.23765785992145538,371.0,63.0,147.0,83.0,207.0,4
914.0,0.2352297604084015,26.74108123779297,0.40674155950546265,0.6741260290145874,0.26013508439064026,1.0,17.135761260986328,6.984879493713379,0.0,0.0,0.0,0.0,1.5,0.0,1.9298876523971558,203.6751251220703,0.5778061151504517,0.125,1.8015843629837036,2.037986993789673,0.45955055952072144,0.4292134940624237,0.07191011309623718,0.16516853868961334,0.09213483333587646,0.2415730357170105,382.0,64.0,147.0,82.0,215.0,4
959.0,0.23149113357067108,23.875886917114258,0.40987125039100647,0.6765044331550598,0.2577703893184662,1.0,17.200210571289062,6.980979919433594,0.0,0.0,0.0,0.0,1.4500000476837158,0.0,1.9238197803497314,211.72706604003906,0.5893300175666809,0.11249999701976776,1.8171087503433228,2.036163806915283,0.4849785268306732,0.43025749921798706,0.07081545144319534,0.16952790319919586,0.09120171517133713,0.2381974309682846,401.0,66.0,158.0,85.0,222.0,4
988.0,0.22165991365909576,20.93498992919922,0.43808531761169434,0.6789607405662537,0.2569881081581116,1.0,17.35643768310547,6.925440311431885,0.0,0.0,0.0,0.0,1.399999976158142,0.0,1.9073880910873413,216.1688995361328,0.6035928130149841,0.10000000149011612,1.8420956134796143,2.0365660190582275,0.5036420226097107,0.434963583946228,0.07075962424278259,0.1727367341518402,0.09365244209766388,0.2278876155614853,418.0,68.0,166.0,90.0,219.0,4
1008.0,0.22420634329319,14.104098320007324,0.4721941351890564,0.6788070797920227,0.25709542632102966,1.0,17.28580093383789,6.867303371429443,0.0,0.0,0.0,0.0,1.350000023841858,0.0,1.9106167554855347,225.28802490234375,0.6168981194496155,0.08749999850988388,1.8324435949325562,2.029318332672119,0.5369059443473816,0.43781596422195435,0.06875631958246231,0.17189079523086548,0.09302325546741486,0.22851364314556122,433.0,68.0,170.0,92.0,226.0,4
41.0,0.09756097197532654,196.5311279296875,0.0,0.24911832809448242,0.3456888198852539,0.8294697999954224,39.61167907714844,12.80150032043457,0.0,1.0,7.0,0.0,0.6499999761581421,0.0,1.4666666984558105,0.0,0.0,0.5874999761581421,2.269605875015259,2.24194598197937,0.0,0.1666666716337204,0.20000000298023224,0.1666666716337204,0.3333333432674408,0.13333334028720856,5.0,6.0,5.0,10.0,4.0,5
85.0,0.0235294122248888,186.58963012695312,0.0,0.3310391306877136,0.31251099705696106,0.8482386469841003,39.88396453857422,9.854738235473633,0.0,1.0,7.0,0.0,0.75,0.0,1.4042253494262695,0.0,0.0,0.5625,2.5191588401794434,2.0925402641296387,0.0,0.2535211145877838,0.2957746386528015,0.15492957830429077,0.26760563254356384,0.028169013559818268,18.0,21.0,11.0,19.0,2.0,3
